"","CAS","substance","obs","obsstddev","airpollutanttype","FID_5kmbuf","BUFF_DIST","summary","mod","MPCAID","site"
"1488","7440-50-8","Copper",0.054685017,0.052321344,"airtoxics",29,5,"Mean",0.00219789487104476,"270530963","270530963"
"1489","7440-66-6","Zinc",0.013996986,0.011807095,"airtoxics",29,5,"Maximum",0.0218522576023879,"270530963","270530963"
"1490","7440-66-6","Zinc",0.013996986,0.011807095,"airtoxics",29,5,"Minimum",0.00534771855276435,"270530963","270530963"
"1491","7440-66-6","Zinc",0.013996986,0.011807095,"airtoxics",29,5,"Mean",0.00898808610283902,"270530963","270530963"
"1492","75-00-3","Chloroethane",NA,NA,"airtoxics",29,5,"Maximum",0.000915108684073875,"270530963","270530963"
"1493","75-00-3","Chloroethane",NA,NA,"airtoxics",29,5,"Minimum",0.000478547358560407,"270530963","270530963"
"1494","75-00-3","Chloroethane",NA,NA,"airtoxics",29,5,"Mean",0.000616545745062849,"270530963","270530963"
"1495","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",29,5,"Maximum",0.00192259167843845,"270530963","270530963"
"1496","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",29,5,"Mean",0.00121999201661931,"270530963","270530963"
"1497","75-01-4","Vinyl Chloride",NA,NA,"airtoxics",29,5,"Minimum",0.000804955478904579,"270530963","270530963"
"1498","75-07-0","Acetaldehyde",1.351356296,0.501513141,"airtoxics",29,5,"Minimum",1.85376685881368,"270530963","270530963"
"1499","75-07-0","Acetaldehyde",1.351356296,0.501513141,"airtoxics",29,5,"Maximum",2.57042225422736,"270530963","270530963"
"1500","75-07-0","Acetaldehyde",1.351356296,0.501513141,"airtoxics",29,5,"Mean",2.13470139298124,"270530963","270530963"
"1501","75-09-2","Dichloromethane",0.455022099,0.523090794,"airtoxics",29,5,"Mean",0.0992136353346896,"270530963","270530963"
"1502","75-09-2","Dichloromethane",0.455022099,0.523090794,"airtoxics",29,5,"Maximum",0.155512962763037,"270530963","270530963"
"1503","75-09-2","Dichloromethane",0.455022099,0.523090794,"airtoxics",29,5,"Minimum",0.0573535251549195,"270530963","270530963"
"1504","75-15-0","Carbon Disulfide",NA,0.017614472,"airtoxics",29,5,"Mean",0.00578078241409685,"270530963","270530963"
"1505","75-15-0","Carbon Disulfide",NA,0.017614472,"airtoxics",29,5,"Minimum",0.0056848100880753,"270530963","270530963"
"1506","75-15-0","Carbon Disulfide",NA,0.017614472,"airtoxics",29,5,"Maximum",0.00594444952879654,"270530963","270530963"
"1507","75-25-2","Bromoform",NA,NA,"airtoxics",29,5,"Minimum",0.0100011409415437,"270530963","270530963"
"1508","75-25-2","Bromoform",NA,NA,"airtoxics",29,5,"Maximum",0.01001946974025,"270530963","270530963"
"1509","75-25-2","Bromoform",NA,NA,"airtoxics",29,5,"Mean",0.0100042828491335,"270530963","270530963"
"1510","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",29,5,"Minimum",0.000323201468352963,"270530963","270530963"
"1511","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",29,5,"Maximum",0.000759803707612861,"270530963","270530963"
"1512","75-34-3","1,1-Dichloroethane",NA,NA,"airtoxics",29,5,"Mean",0.000466630368726554,"270530963","270530963"
"1513","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",29,5,"Minimum",0.000383748949798424,"270530963","270530963"
"1514","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",29,5,"Mean",0.000551813005801661,"270530963","270530963"
"1515","75-35-4","1,1-Dichloroethylene",NA,NA,"airtoxics",29,5,"Maximum",0.00089872286857684,"270530963","270530963"
"1516","7782-49-2","Selenium",NA,NA,"airtoxics",29,5,"Mean",0.00062350727998964,"270530963","270530963"
"1517","7782-49-2","Selenium",NA,NA,"airtoxics",29,5,"Minimum",0.000424242219406563,"270530963","270530963"
"1518","7782-49-2","Selenium",NA,NA,"airtoxics",29,5,"Maximum",0.00840670512133966,"270530963","270530963"
"1519","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",29,5,"Mean",0.000507954157583675,"270530963","270530963"
"1520","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",29,5,"Maximum",0.00149344452847799,"270530963","270530963"
"1521","78-87-5","1,2-Dichloropropane",NA,NA,"airtoxics",29,5,"Minimum",0.0000654452335311362,"270530963","270530963"
"1522","78-93-3","Methyl Ethyl Ketone",0.966416305,0.61871931,"airtoxics",29,5,"Maximum",1.6426733195925,"270530963","270530963"
"1523","78-93-3","Methyl Ethyl Ketone",0.966416305,0.61871931,"airtoxics",29,5,"Mean",0.505787030888671,"270530963","270530963"
"1524","78-93-3","Methyl Ethyl Ketone",0.966416305,0.61871931,"airtoxics",29,5,"Minimum",0.214376897974248,"270530963","270530963"
"1525","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",29,5,"Minimum",0.000389074552225588,"270530963","270530963"
"1526","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",29,5,"Mean",0.00038986116483671,"270530963","270530963"
"1527","79-00-5","1,1,2-Trichloroethane",NA,NA,"airtoxics",29,5,"Maximum",0.000405307796925158,"270530963","270530963"
"1528","79-01-6","Trichloroethylene",0.139602185,0.13560302,"airtoxics",29,5,"Maximum",3.11886396073349,"270530963","270530963"
"1529","79-01-6","Trichloroethylene",0.139602185,0.13560302,"airtoxics",29,5,"Minimum",0.0683788644059549,"270530963","270530963"
"1530","79-01-6","Trichloroethylene",0.139602185,0.13560302,"airtoxics",29,5,"Mean",0.182424065131103,"270530963","270530963"
"1531","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",29,5,"Minimum",0.00124398502467138,"270530963","270530963"
"1532","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",29,5,"Mean",0.00139162267844296,"270530963","270530963"
"1533","79-34-5","1,1,2,2-Tetrachloroethane",NA,NA,"airtoxics",29,5,"Maximum",0.00171539820646061,"270530963","270530963"
"1534","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",29,5,"Minimum",0.0000159374305437332,"270530963","270530963"
"1535","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",29,5,"Mean",0.0000240171066656923,"270530963","270530963"
"1536","87-68-3","Hexachlorobutadiene",NA,NA,"airtoxics",29,5,"Maximum",0.0000343090836854021,"270530963","270530963"
"1537","95-63-6","1,2,4-Trimethylbenzene",0.300514329,0.206213596,"airtoxics",29,5,"Maximum",0.0564998010781246,"270530963","270530963"
"1538","95-63-6","1,2,4-Trimethylbenzene",0.300514329,0.206213596,"airtoxics",29,5,"Mean",0.0146643139059117,"270530963","270530963"
"1539","95-63-6","1,2,4-Trimethylbenzene",0.300514329,0.206213596,"airtoxics",29,5,"Minimum",0.0113444921421735,"270530963","270530963"
"1540","E1647635","PM2.5",9.76337443512325,5.81597330856409,"criteria",29,5,"Maximum",50.4457141308653,"270530963","270530963"
"1541","E1647635","PM2.5",9.76337443512325,5.81597330856409,"criteria",29,5,"Mean",24.4883004894256,"270530963","270530963"
"1542","E1647635","PM2.5",9.76337443512325,5.81597330856409,"criteria",29,5,"Minimum",15.817050647251,"270530963","270530963"
"1543","100-41-4","Ethylbenzene",NA,2.275607515,"airtoxics",31,5,"Minimum",0.41138325482859,"270530966","270530966"
"1544","100-41-4","Ethylbenzene",NA,2.275607515,"airtoxics",31,5,"Mean",0.798463345846307,"270530966","270530966"
"1545","100-41-4","Ethylbenzene",NA,2.275607515,"airtoxics",31,5,"Maximum",3.11757182842948,"270530966","270530966"
"1546","100-42-5","Styrene",NA,NA,"airtoxics",31,5,"Mean",0.104893511976952,"270530966","270530966"
"1547","100-42-5","Styrene",NA,NA,"airtoxics",31,5,"Minimum",0.0513751863042381,"270530966","270530966"
"1548","100-42-5","Styrene",NA,NA,"airtoxics",31,5,"Maximum",2.06209072730544,"270530966","270530966"
"1549","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",31,5,"Maximum",0.000610071823037794,"270530966","270530966"
"1550","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",31,5,"Minimum",0.00018400398949775,"270530966","270530966"
"1551","100-44-7","Benzyl Chloride",NA,NA,"airtoxics",31,5,"Mean",0.000260777828726108,"270530966","270530966"
"1552","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",31,5,"Minimum",0.000623082392849028,"270530966","270530966"
"1553","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",31,5,"Maximum",0.000623082392849028,"270530966","270530966"
"1554","10061-01-5","Cis-1,3-Dichloropropene",NA,NA,"airtoxics",31,5,"Mean",0.000623082392849028,"270530966","270530966"
"1555","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",31,5,"Maximum",0.00337884957019442,"270530966","270530966"
"1556","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",31,5,"Minimum",0.000466960505282686,"270530966","270530966"
"1557","106-93-4","Ethylene Dibromide",NA,NA,"airtoxics",31,5,"Mean",0.00099438941816879,"270530966","270530966"
"1558","106-99-0","1,3-Butadiene",0.112655716,0.07747439,"airtoxics",31,5,"Minimum",0.110526751516227,"270530966","270530966"
"1559","106-99-0","1,3-Butadiene",0.112655716,0.07747439,"airtoxics",31,5,"Maximum",0.337001449352548,"270530966","270530966"
"1560","106-99-0","1,3-Butadiene",0.112655716,0.07747439,"airtoxics",31,5,"Mean",0.182757687457347,"270530966","270530966"
"1561","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",31,5,"Maximum",0.00701523613948307,"270530966","270530966"
"1562","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",31,5,"Minimum",0.00280728193347746,"270530966","270530966"
"1563","107-06-2","Ethylene Dichloride",NA,NA,"airtoxics",31,5,"Mean",0.00357213244427738,"270530966","270530966"
"1564","108-05-4","Vinyl Acetate",0.77872308,0.538210395,"airtoxics",31,5,"Mean",0.00583014504376325,"270530966","270530966"
"1565","108-05-4","Vinyl Acetate",0.77872308,0.538210395,"airtoxics",31,5,"Maximum",0.0950583807264297,"270530966","270530966"
"1566","108-05-4","Vinyl Acetate",0.77872308,0.538210395,"airtoxics",31,5,"Minimum",0.00277515093810171,"270530966","270530966"
"1567","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",31,5,"Mean",0.000801673439212345,"270530966","270530966"
"1568","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",31,5,"Minimum",0.000246359339180894,"270530966","270530966"
"1569","108-67-8","1,3,5-Trimethylbenzene",NA,NA,"airtoxics",31,5,"Maximum",0.00888297750624365,"270530966","270530966"
"1570","108-88-3","Toluene",1.215596923,0.744062888,"airtoxics",31,5,"Minimum",6.47916682809176,"270530966","270530966"
"1571","108-88-3","Toluene",1.215596923,0.744062888,"airtoxics",31,5,"Mean",12.2838526138516,"270530966","270530966"
"1572","108-88-3","Toluene",1.215596923,0.744062888,"airtoxics",31,5,"Maximum",31.4177420841683,"270530966","270530966"
"1573","108-90-7","Chlorobenzene",NA,NA,"airtoxics",31,5,"Mean",0.196205374648246,"270530966","270530966"
"1574","108-90-7","Chlorobenzene",NA,NA,"airtoxics",31,5,"Minimum",0.0866383458298669,"270530966","270530966"
"1575","108-90-7","Chlorobenzene",NA,NA,"airtoxics",31,5,"Maximum",0.754202757429357,"270530966","270530966"
"1576","110-54-3","N-Hexane",0.583243462,0.471941845,"airtoxics",31,5,"Minimum",1.70332375166815,"270530966","270530966"
"1577","110-54-3","N-Hexane",0.583243462,0.471941845,"airtoxics",31,5,"Maximum",13.8921791464102,"270530966","270530966"
"1578","110-54-3","N-Hexane",0.583243462,0.471941845,"airtoxics",31,5,"Mean",3.84634003856338,"270530966","270530966"
"1579","110-82-7","Cyclohexane",0.177255334,0.094384122,"airtoxics",31,5,"Minimum",0.00702536086235505,"270530966","270530966"
"1580","110-82-7","Cyclohexane",0.177255334,0.094384122,"airtoxics",31,5,"Mean",0.00813009032040218,"270530966","270530966"
"1581","110-82-7","Cyclohexane",0.177255334,0.094384122,"airtoxics",31,5,"Maximum",0.00973737193801251,"270530966","270530966"
"1582","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",31,5,"Minimum",0.0000990132113543041,"270530966","270530966"
"1583","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",31,5,"Maximum",0.000192239526299431,"270530966","270530966"
"1584","120-82-1","1,2,4-Trichlorobenzene",NA,NA,"airtoxics",31,5,"Mean",0.000129102712245532,"270530966","270530966"
"1585","127-18-4","Tetrachloroethylene",NA,1.406387499,"airtoxics",31,5,"Maximum",0.338260714640777,"270530966","270530966"
"1586","127-18-4","Tetrachloroethylene",NA,1.406387499,"airtoxics",31,5,"Mean",0.0953810847453063,"270530966","270530966"
"1587","127-18-4","Tetrachloroethylene",NA,1.406387499,"airtoxics",31,5,"Minimum",0.0559090514698535,"270530966","270530966"
"1588","1330-20-7","M/P Xylene",0.910636333,3.49315821,"airtoxics",31,5,"Mean",3.70641173569546,"270530966","270530966"
"1589","1330-20-7","M/P Xylene",0.910636333,3.49315821,"airtoxics",31,5,"Maximum",12.7059656780114,"270530966","270530966"
"1590","1330-20-7","M/P Xylene",0.910636333,3.49315821,"airtoxics",31,5,"Minimum",1.85727723880029,"270530966","270530966"
"1591","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",31,5,"Mean",0.000000460986380213352,"270530966","270530966"
"1592","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",31,5,"Minimum",0.000000315836295783356,"270530966","270530966"
"1593","156-59-2","Cis-1,2-Dichloroethene",NA,NA,"airtoxics",31,5,"Maximum",0.000000773884252680546,"270530966","270530966"
"1594","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",31,5,"Mean",0.000110804682129818,"270530966","270530966"
"1595","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",31,5,"Maximum",0.00015811441816993,"270530966","270530966"
"1596","1634-04-4","Methyl Tert-Butyl Ether",NA,NA,"airtoxics",31,5,"Minimum",0.0000639244552100848,"270530966","270530966"
"1597","50-00-0","Formaldehyde",2.173242589,0.738346104,"airtoxics",31,5,"Maximum",2.97111116299923,"270530966","270530966"
"1598","50-00-0","Formaldehyde",2.173242589,0.738346104,"airtoxics",31,5,"Minimum",1.98916199502977,"270530966","270530966"
"1599","50-00-0","Formaldehyde",2.173242589,0.738346104,"airtoxics",31,5,"Mean",2.32266183864601,"270530966","270530966"
"1600","56-23-5","Carbon Tetrachloride",0.489570545,0.068488331,"airtoxics",31,5,"Maximum",0.542616643983045,"270530966","270530966"
"1601","56-23-5","Carbon Tetrachloride",0.489570545,0.068488331,"airtoxics",31,5,"Minimum",0.540234978315534,"270530966","270530966"
"1602","56-23-5","Carbon Tetrachloride",0.489570545,0.068488331,"airtoxics",31,5,"Mean",0.540664599159143,"270530966","270530966"
"1603","67-64-1","Acetone",2.756496759,1.049577964,"airtoxics",31,5,"Maximum",61.9828927305129,"270530966","270530966"
"1604","67-64-1","Acetone",2.756496759,1.049577964,"airtoxics",31,5,"Mean",0.428777815035988,"270530966","270530966"
"1605","67-64-1","Acetone",2.756496759,1.049577964,"airtoxics",31,5,"Minimum",0.269461632543353,"270530966","270530966"
"1606","67-66-3","Chloroform",0.200381602,0.205949194,"airtoxics",31,5,"Mean",0.226319304713395,"270530966","270530966"
"1607","67-66-3","Chloroform",0.200381602,0.205949194,"airtoxics",31,5,"Minimum",0.0976686492959791,"270530966","270530966"
"1608","67-66-3","Chloroform",0.200381602,0.205949194,"airtoxics",31,5,"Maximum",0.307658740416646,"270530966","270530966"
"1609","71-43-2","Benzene",0.593648796,0.238863682,"airtoxics",31,5,"Maximum",3.52334386519932,"270530966","270530966"
"1610","71-43-2","Benzene",0.593648796,0.238863682,"airtoxics",31,5,"Mean",1.55161826622652,"270530966","270530966"
"1611","71-43-2","Benzene",0.593648796,0.238863682,"airtoxics",31,5,"Minimum",0.970466809773185,"270530966","270530966"
"1612","71-55-6","Methyl Chloroform",NA,0.018440936,"airtoxics",31,5,"Mean",1.06153287205915,"270530966","270530966"
"1613","71-55-6","Methyl Chloroform",NA,0.018440936,"airtoxics",31,5,"Minimum",0.533962111046905,"270530966","270530966"
"1614","71-55-6","Methyl Chloroform",NA,0.018440936,"airtoxics",31,5,"Maximum",2.10528641879588,"270530966","270530966"
"1615","74-83-9","Bromomethane",NA,NA,"airtoxics",31,5,"Minimum",0.289881476981337,"270530966","270530966"
"1616","74-83-9","Bromomethane",NA,NA,"airtoxics",31,5,"Mean",0.631045230553123,"270530966","270530966"
"1617","74-83-9","Bromomethane",NA,NA,"airtoxics",31,5,"Maximum",2.36162545389759,"270530966","270530966"
"1618","74-87-3","Chloromethane",1.019871038,0.104743361,"airtoxics",31,5,"Maximum",1.09198663010954,"270530966","270530966"
"1619","74-87-3","Chloromethane",1.019871038,0.104743361,"airtoxics",31,5,"Mean",1.09076709791778,"270530966","270530966"
"1620","74-87-3","Chloromethane",1.019871038,0.104743361,"airtoxics",31,5,"Minimum",1.09043668718834,"270530966","270530966"
"1621","7439-92-1","Lead",0.005135177,0.001999591,"airtoxics",31,5,"Mean",0.00525850745942133,"270530966","270530966"
"1622","7439-92-1","Lead",0.005135177,0.001999591,"airtoxics",31,5,"Maximum",0.0485192334533899,"270530966","270530966"
"1623","7439-92-1","Lead",0.005135177,0.001999591,"airtoxics",31,5,"Minimum",0.00255408741811713,"270530966","270530966"
"1624","7439-96-5","Manganese",0.017020795,0.013094852,"airtoxics",31,5,"Minimum",0.00869948570640347,"270530966","270530966"
"1625","7439-96-5","Manganese",0.017020795,0.013094852,"airtoxics",31,5,"Maximum",0.0941434431294301,"270530966","270530966"
"1626","7439-96-5","Manganese",0.017020795,0.013094852,"airtoxics",31,5,"Mean",0.0245425265775982,"270530966","270530966"
"1627","7440-02-0","Nickel",NA,NA,"airtoxics",31,5,"Maximum",0.124029426103631,"270530966","270530966"
"1628","7440-02-0","Nickel",NA,NA,"airtoxics",31,5,"Minimum",0.00264991332283635,"270530966","270530966"
"1629","7440-02-0","Nickel",NA,NA,"airtoxics",31,5,"Mean",0.0083697669601638,"270530966","270530966"
"1630","7440-36-0","Antimony",NA,NA,"airtoxics",31,5,"Maximum",0.00432173491560214,"270530966","270530966"
"1631","7440-36-0","Antimony",NA,NA,"airtoxics",31,5,"Minimum",0.000499212440871217,"270530966","270530966"
"1632","7440-36-0","Antimony",NA,NA,"airtoxics",31,5,"Mean",0.000808320884443981,"270530966","270530966"
"1633","7440-38-2","Arsenic",NA,0.000275772,"airtoxics",31,5,"Mean",0.000581586543290217,"270530966","270530966"
"1634","7440-38-2","Arsenic",NA,0.000275772,"airtoxics",31,5,"Minimum",0.000266346182999285,"270530966","270530966"
"1635","7440-38-2","Arsenic",NA,0.000275772,"airtoxics",31,5,"Maximum",0.00180364578881431,"270530966","270530966"
"1636","7440-39-3","Barium",0.014801984,0.008363162,"airtoxics",31,5,"Mean",0.000157518423392942,"270530966","270530966"
"1637","7440-39-3","Barium",0.014801984,0.008363162,"airtoxics",31,5,"Minimum",0.000106972574485553,"270530966","270530966"
"1638","7440-39-3","Barium",0.014801984,0.008363162,"airtoxics",31,5,"Maximum",0.000226361912609718,"270530966","270530966"
"1639","7440-41-7","Beryllium",NA,NA,"airtoxics",31,5,"Minimum",0.0000162003945833452,"270530966","270530966"
"1640","7440-41-7","Beryllium",NA,NA,"airtoxics",31,5,"Mean",0.0000360262604887468,"270530966","270530966"
"1641","7440-41-7","Beryllium",NA,NA,"airtoxics",31,5,"Maximum",0.000109823230941269,"270530966","270530966"
"1642","7440-43-9","Cadmium",NA,NA,"airtoxics",31,5,"Minimum",0.0000811720476679928,"270530966","270530966"
"1643","7440-43-9","Cadmium",NA,NA,"airtoxics",31,5,"Maximum",0.00212301144914982,"270530966","270530966"
"1644","7440-43-9","Cadmium",NA,NA,"airtoxics",31,5,"Mean",0.000207128074166557,"270530966","270530966"
"1645","7440-47-3","Chromium",NA,NA,"airtoxics",31,5,"Maximum",0.00661328998274696,"270530966","270530966"
"1646","7440-47-3","Chromium",NA,NA,"airtoxics",31,5,"Mean",0.00138526334002133,"270530966","270530966"
