SCC Code,Data Category Code,Short Desc,Level 1 Desc,Level 2 Desc,Level 3 Desc,Level 4 Desc,EI Sector
40705608,POINT,Organic Chem Storage - Fixed Roof Tanks - Glycerol: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Glycols,Glycerol: Working Loss,Industrial Processes - Storage and Transfer
40705609,POINT,Organic Chem Storage - Fixed Roof Tanks - Propylene Glycol: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Glycols,Propylene Glycol: Breathing Loss,Industrial Processes - Storage and Transfer
40705610,POINT,Organic Chem Storage - Fixed Roof Tanks - Propylene Glycol: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Glycols,Propylene Glycol: Working Loss,Industrial Processes - Storage and Transfer
40705697,POINT,Organic Chem Storage - Fixed Roof Tanks - Specify Glycol: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Glycols,Specify Glycol: Breathing Loss,Industrial Processes - Storage and Transfer
40705698,POINT,Organic Chem Storage - Fixed Roof Tanks - Specify Glycol: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Glycols,Specify Glycol: Working Loss,Industrial Processes - Storage and Transfer
40706001,POINT,Organic Chem Storage - Fixed Roof Tanks - Benzyl Chloride: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Benzyl Chloride: Breathing Loss,Industrial Processes - Storage and Transfer
40706002,POINT,Organic Chem Storage - Fixed Roof Tanks - Benzyl Chloride: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Benzyl Chloride: Working Loss,Industrial Processes - Storage and Transfer
40706003,POINT,Organic Chem Storage - Fixed Roof Tanks - Caprolactum (Soln): Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Caprolactum (Soln): Breathing Loss,Industrial Processes - Storage and Transfer
40706004,POINT,Organic Chem Storage - Fixed Roof Tanks - Caprolactum (Soln): Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Caprolactum (Soln): Working Loss,Industrial Processes - Storage and Transfer
40706005,POINT,Organic Chem Storage - Fixed Roof Tanks - Carbon Tetrachloride: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Carbon Tetrachloride: Breathing Loss,Industrial Processes - Storage and Transfer
40706006,POINT,Organic Chem Storage - Fixed Roof Tanks - Carbon Tetrachloride: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Carbon Tetrachloride: Working Loss,Industrial Processes - Storage and Transfer
40706007,POINT,Organic Chem Storage - Fixed Roof Tanks - Chlorobenzene: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Chlorobenzene: Breathing Loss,Industrial Processes - Storage and Transfer
40706008,POINT,Organic Chem Storage - Fixed Roof Tanks - Chlorobenzene: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Chlorobenzene: Working Loss,Industrial Processes - Storage and Transfer
40719211,POINT,Organic Chem Storage - Floating Roof Tanks - Ethylenediamine: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Ethylenediamine: Standing Loss,Industrial Processes - Storage and Transfer
40719212,POINT,Organic Chem Storage - Floating Roof Tanks - Ethylenediamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Ethylenediamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719601,POINT,Organic Chem Storage - Floating Roof Tanks - Benzene: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Benzene: Standing Loss,Industrial Processes - Storage and Transfer
40719602,POINT,Organic Chem Storage - Floating Roof Tanks - Benzene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Benzene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719613,POINT,Organic Chem Storage - Floating Roof Tanks - Styrene: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Styrene: Standing Loss,Industrial Processes - Storage and Transfer
40719614,POINT,Organic Chem Storage - Floating Roof Tanks - Styrene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Styrene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719615,POINT,Organic Chem Storage - Floating Roof Tanks - Toluene: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Toluene: Standing Loss,Industrial Processes - Storage and Transfer
40719616,POINT,Organic Chem Storage - Floating Roof Tanks - Toluene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Toluene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719619,POINT,Organic Chem Storage - Floating Roof Tanks - o-Xylene: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,o-Xylene: Breathing Loss,Industrial Processes - Storage and Transfer
40719620,POINT,Organic Chem Storage - Floating Roof Tanks - o-Xylene: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,o-Xylene: Working Loss,Industrial Processes - Storage and Transfer
40706017,POINT,Organic Chem Storage - Fixed Roof Tanks - Ethylene Dichloride: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Ethylene Dichloride: Breathing Loss,Industrial Processes - Storage and Transfer
40706018,POINT,Organic Chem Storage - Fixed Roof Tanks - Ethylene Dichloride: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Ethylene Dichloride: Working Loss,Industrial Processes - Storage and Transfer
40706019,POINT,Organic Chem Storage - Fixed Roof Tanks - Methylene Chloride: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Methylene Chloride: Breathing Loss,Industrial Processes - Storage and Transfer
40706020,POINT,Organic Chem Storage - Fixed Roof Tanks - Methylene Chloride: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Halogenated Organics,Methylene Chloride: Working Loss,Industrial Processes - Storage and Transfer
40714602,POINT,Organic Chem Storage - Fixed Roof Tanks - Carbon Disulfide: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Carbon Disulfide: Working Loss,Industrial Processes - Storage and Transfer
40714603,POINT,Organic Chem Storage - Fixed Roof Tanks - Dimethyl Sulfoxide: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Dimethyl Sulfoxide: Breathing Loss,Industrial Processes - Storage and Transfer
40714604,POINT,Organic Chem Storage - Fixed Roof Tanks - Dimethyl Sulfoxide: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Dimethyl Sulfoxide: Working Loss,Industrial Processes - Storage and Transfer
40714605,POINT,Organic Chem Storage - Fixed Roof Tanks - Tetrahydrofuran: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Tetrahydrofuran: Breathing Loss,Industrial Processes - Storage and Transfer
40714606,POINT,Organic Chem Storage - Fixed Roof Tanks - Tetrahydrofuran: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Tetrahydrofuran: Working Loss,Industrial Processes - Storage and Transfer
40714697,POINT,Organic Chem Storage - Fixed Roof Tanks - Specify In Comments: Breathing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Specify In Comments: Breathing Loss,Industrial Processes - Storage and Transfer
40714698,POINT,Organic Chem Storage - Fixed Roof Tanks - Specify In Comments: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Fixed Roof Tanks - Miscellaneous,Specify In Comments: Working Loss,Industrial Processes - Storage and Transfer
40715401,POINT,Organic Chem Storage - Floating Roof Tanks - Acetic Acid Anhydride: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Acid Anhydrides,Acetic Acid Anhydride: Standing Loss,Industrial Processes - Storage and Transfer
40715402,POINT,Organic Chem Storage - Floating Roof Tanks - Acetic Acid Anhydride: Working Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Acid Anhydrides,Acetic Acid Anhydride: Working Loss,Industrial Processes - Storage and Transfer
40715403,POINT,Organic Chem Storage - Floating Roof Tanks - Maleic Anhydride: Standing loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Acid Anhydrides,Maleic Anhydride: Standing loss,Industrial Processes - Storage and Transfer
40718098,POINT,Organic Chem Storage - Floating Roof Tanks - Specify Olefin: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Alkenes (Olefins),Specify Olefin: Withdrawal Loss,Industrial Processes - Storage and Transfer
40718801,POINT,Organic Chem Storage - Floating Roof Tanks - Dimethylformamide: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amides,Dimethylformamide: Standing Loss,Industrial Processes - Storage and Transfer
40718802,POINT,Organic Chem Storage - Floating Roof Tanks - Dimethylformamide: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amides,Dimethylformamide: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719201,POINT,Organic Chem Storage - Floating Roof Tanks - Aniline: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Aniline: Standing Loss,Industrial Processes - Storage and Transfer
40719202,POINT,Organic Chem Storage - Floating Roof Tanks - Aniline: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Aniline: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719207,POINT,Organic Chem Storage - Floating Roof Tanks - Monoethanolamine: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Monoethanolamine: Standing Loss,Industrial Processes - Storage and Transfer
40719208,POINT,Organic Chem Storage - Floating Roof Tanks - Monoethanolamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Monoethanolamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719209,POINT,Organic Chem Storage - Floating Roof Tanks - Hexamine: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Hexamine: Standing Loss,Industrial Processes - Storage and Transfer
40719210,POINT,Organic Chem Storage - Floating Roof Tanks - Hexamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Amines,Hexamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783202,POINT,Organic Chem Storage - Pressure Tanks - Dimethylamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Amines,Dimethylamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783203,POINT,Organic Chem Storage - Pressure Tanks - Trimethylamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Amines,Trimethylamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783204,POINT,Organic Chem Storage - Pressure Tanks - Hexamine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Amines,Hexamine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783205,POINT,Organic Chem Storage - Pressure Tanks - Aniline: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Amines,Aniline: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783299,POINT,Organic Chem Storage - Pressure Tanks - Specify Amine: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Amines,Specify Amine: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783601,POINT,Organic Chem Storage - Pressure Tanks - Benzene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Aromatics,Benzene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40783621,POINT,Organic Chem Storage - Pressure Tanks - p-Xylene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Aromatics,p-Xylene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40784801,POINT,Organic Chem Storage - Pressure Tanks - Ethylene Oxide: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Ethers,Ethylene Oxide: Withdrawal Loss,Industrial Processes - Storage and Transfer
40784899,POINT,Organic Chem Storage - Pressure Tanks - Specify Ether: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Pressure Tanks - Ethers,Specify Ether: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719621,POINT,Organic Chem Storage - Floating Roof Tanks - p-Xylene: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,p-Xylene: Standing Loss,Industrial Processes - Storage and Transfer
40719622,POINT,Organic Chem Storage - Floating Roof Tanks - p-Xylene: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,p-Xylene: Withdrawal Loss,Industrial Processes - Storage and Transfer
40719623,POINT,Organic Chem Storage - Floating Roof Tanks - Xylenes: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Xylenes: Standing Loss,Industrial Processes - Storage and Transfer
40719624,POINT,Organic Chem Storage - Floating Roof Tanks - Xylenes: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Aromatics,Xylenes: Withdrawal Loss,Industrial Processes - Storage and Transfer
40720898,POINT,Organic Chem Storage - Floating Roof Tanks - Specify Ether: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Ethers,Specify Ether: Withdrawal Loss,Industrial Processes - Storage and Transfer
40721205,POINT,Organic Chem Storage - Floating Roof Tanks - Carbitol: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Carbitol: Standing Loss,Industrial Processes - Storage and Transfer
40721206,POINT,Organic Chem Storage - Floating Roof Tanks - Carbitol: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Carbitol: Withdrawal Loss,Industrial Processes - Storage and Transfer
40721207,POINT,Organic Chem Storage - Floating Roof Tanks - Cellosolve: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Cellosolve: Standing Loss,Industrial Processes - Storage and Transfer
40721208,POINT,Organic Chem Storage - Floating Roof Tanks - Cellosolve: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Cellosolve: Withdrawal Loss,Industrial Processes - Storage and Transfer
40721217,POINT,Organic Chem Storage - Floating Roof Tanks - Triethylene Glycol: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Triethylene Glycol: Standing Loss,Industrial Processes - Storage and Transfer
40721218,POINT,Organic Chem Storage - Floating Roof Tanks - Triethylene Glycol: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycol Ethers,Triethylene Glycol: Withdrawal Loss,Industrial Processes - Storage and Transfer
40721603,POINT,Organic Chem Storage - Floating Roof Tanks - Ethylene Glycol: Standing Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycols,Ethylene Glycol: Standing Loss,Industrial Processes - Storage and Transfer
40721604,POINT,Organic Chem Storage - Floating Roof Tanks - Ethylene Glycol: Withdrawal Loss,Petroleum and Solvent Evaporation,Organic Chemical Storage,Floating Roof Tanks - Glycols,Ethylene Glycol: Withdrawal Loss,Industrial Processes - Storage and Transfer
